UtcTime,Computer,User,Platform,EventID,Image,CommandLine,ParentImage,DestinationIp,DestinationPort,Hashes
2026-03-13 20:28:36.398,FIN-WS29,o.reed,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -Command Get-Date,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-13 20:28:49.634,HR-WS09,s.cho,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-13 20:31:44.956,MAC-DEV-19,d.chen,macos,1,/usr/local/bin/npm,npm run build,/bin/zsh,,,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-13 20:32:31.976,MAC-DEV-06,i.patel,macos,1,/bin/zsh,zsh -c pwd,/System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow,,,SHA256=fa97ab687a1e940c34e8f212d5eeada169e3f33c1cc4d9eb7731b1964571c0e5
2026-03-13 20:32:49.935,SALES-WS08,b.foster,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /embedding,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-13 20:33:19.119,MAC-DEV-21,y.li,macos,1,/usr/bin/curl,curl -fsSL https://api.github.com/meta,/bin/zsh,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-13 20:33:31.602,FIN-WS27,a.velasquez,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=renderer --client-process-id=4003,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-13 20:34:22.855,MAC-DEV-06,i.patel,macos,3,/usr/bin/git,,/bin/zsh,140.82.112.5,443,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-13 20:35:02.234,MAC-DEV-12,k.morris,macos,3,/usr/local/bin/node,,/usr/local/bin/npm,104.16.24.34,443,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-13 20:35:08.880,FIN-WS24,x.wright,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c whoami /groups,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-13 20:36:05.997,OPS-WS05,g.brooks,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k NetworkService -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-13 20:37:57.333,SALES-WS08,b.foster,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\Inventory.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-13 20:38:54.246,BLD-RUN-02,build-bot,linux,1,/usr/local/bin/aws,aws eks list-clusters,/usr/bin/bash,,,SHA256=51e303fe27cd7f9096f839c0006866e61a83ef73f851858cd116f753cf5b7ea5
2026-03-13 20:39:04.941,HR-WS11,h.kim,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /embedding,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-13 20:39:44.743,FIN-WS29,o.reed,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /embedding,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-13 20:41:12.680,BLD-RUN-02,build-bot,linux,1,/usr/local/bin/aws,aws s3 ls,/usr/bin/bash,,,SHA256=51e303fe27cd7f9096f839c0006866e61a83ef73f851858cd116f753cf5b7ea5
2026-03-13 20:42:11.067,OPS-WS12,z.adams,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /background,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-13 20:42:19.002,SALES-WS19,f.martin,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe a C:\Temp\reports.7z C:\Reports\*.csv,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-13 20:42:47.962,MAC-DESIGN-03,w.hughes,macos,3,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,52.92.128.17,443,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-13 20:43:54.825,SALES-WS19,f.martin,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c whoami /groups,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-13 20:44:55.153,SEC-JUMP-01,l.chen,linux,1,/usr/local/bin/aws,aws s3 ls,/usr/bin/bash,,,SHA256=51e303fe27cd7f9096f839c0006866e61a83ef73f851858cd116f753cf5b7ea5
2026-03-13 20:45:17.448,SALES-WS22,n.ortiz,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe a C:\Temp\reports.7z C:\Reports\*.csv,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-13 20:45:37.038,BLD-RUN-02,build-bot,linux,3,/usr/bin/python3,,/usr/lib/systemd/systemd,185.199.108.133,443,SHA256=f96e2e71ff6691e0e9d30388cd47368bec637f991188c84e778f51238c2c34a9
2026-03-13 20:46:20.549,MAC-DEV-12,k.morris,macos,1,/usr/bin/curl,curl -sS https://status.github.com/api/status.json,/bin/zsh,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-13 20:47:24.912,FIN-WS29,o.reed,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=gpu-process --renderer-client-id=12,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-13 20:49:40.431,FIN-WS22,m.sato,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c whoami /groups,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-13 20:52:01.693,RSCH-JUP-04,a.rahman,linux,1,/usr/bin/curl,curl -I https://registry.npmjs.org/,/usr/bin/bash,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-13 20:52:44.635,MAC-DESIGN-03,w.hughes,macos,1,/bin/bash,bash /opt/ops/healthcheck.sh,/bin/launchd,,,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-13 20:52:52.617,MAC-DEV-17,r.kapoor,macos,1,/usr/bin/git,git status --short,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-13 20:53:41.118,FIN-WS29,o.reed,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /background,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-13 20:53:56.595,SALES-WS14,p.garcia,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --processStart Teams.exe --client-process-id=4023,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-13 20:54:15.161,MAC-DEV-14,u.shah,macos,3,/usr/local/bin/node,,/usr/local/bin/npm,140.82.112.5,443,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-13 20:55:13.110,FIN-WS27,a.velasquez,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /recycle,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-13 20:56:45.880,HR-WS17,r.cole,windows,3,C:\Program Files\Microsoft OneDrive\OneDrive.exe,,C:\Windows\explorer.exe,52.113.194.132,443,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-13 20:57:10.164,MAC-DEV-04,n.byrd,macos,3,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,52.113.194.133,443,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-13 20:59:11.787,SALES-WS08,b.foster,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=renderer --client-process-id=4075,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-13 21:00:04.863,SALES-WS08,b.foster,windows,3,C:\Program Files\7-Zip\7z.exe,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,18.160.10.14,443,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-13 21:00:15.637,BLD-RUN-03,build-bot,linux,1,/usr/local/bin/aws,aws eks list-clusters,/usr/bin/bash,,,SHA256=51e303fe27cd7f9096f839c0006866e61a83ef73f851858cd116f753cf5b7ea5
2026-03-13 21:00:21.445,FIN-WS27,a.velasquez,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /background,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-13 21:00:25.846,SEC-JUMP-01,l.chen,linux,1,/usr/local/bin/kubectl,kubectl get nodes,/usr/bin/bash,,,SHA256=08d701abe45ab0fc4343c8c0304cd5ff951f0049ea3b19379daeceaa4145ddd4
2026-03-13 21:00:39.483,BLD-RUN-02,build-bot,linux,1,/usr/local/bin/aws,aws eks list-clusters,/usr/bin/bash,,,SHA256=51e303fe27cd7f9096f839c0006866e61a83ef73f851858cd116f753cf5b7ea5
2026-03-13 21:01:07.101,MAC-DEV-14,u.shah,macos,1,/bin/bash,bash /opt/ops/healthcheck.sh,/bin/launchd,,,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-13 21:04:10.457,MAC-OPS-02,c.nguyen,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=renderer --renderer-client-id=24,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-13 21:04:30.200,SEC-JUMP-01,l.chen,linux,3,/usr/bin/git,,/usr/bin/bash,140.82.112.5,443,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-13 21:04:40.589,SALES-WS14,p.garcia,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --renderer-client-id=56,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-13 21:04:42.675,OPS-WS12,z.adams,windows,3,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,,C:\Windows\explorer.exe,52.113.194.132,443,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-13 21:10:01.919,HR-WS09,s.cho,windows,3,C:\Program Files\Microsoft OneDrive\OneDrive.exe,,C:\Windows\explorer.exe,52.113.194.132,443,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-13 21:10:30.565,MAC-DEV-19,d.chen,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=utility --utility-sub-type=network.mojom.NetworkService --renderer-client-id=5,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-13 21:10:42.163,MAC-DEV-09,t.owens,macos,1,/usr/bin/curl,curl -fsSL https://api.github.com/meta,/bin/zsh,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-13 21:11:08.220,FIN-WS27,a.velasquez,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c ipconfig /all,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-13 21:11:27.803,MAC-DEV-17,r.kapoor,macos,1,/usr/local/bin/npm,npm run build,/bin/zsh,,,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-13 21:12:42.841,OPS-WS12,z.adams,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=gpu-process --client-process-id=4032,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-13 21:12:57.752,RSCH-JUP-03,j.mercer,linux,1,/usr/local/bin/kubectl,kubectl version --client,/usr/bin/bash,,,SHA256=08d701abe45ab0fc4343c8c0304cd5ff951f0049ea3b19379daeceaa4145ddd4
2026-03-13 21:13:34.094,MAC-DEV-04,n.byrd,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=renderer --renderer-client-id=9,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-13 21:13:49.831,MAC-DEV-21,y.li,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=renderer --renderer-client-id=57,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-13 21:14:10.415,MAC-DEV-17,r.kapoor,macos,3,/bin/bash,,/bin/launchd,34.194.164.123,443,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-13 21:15:09.044,HR-WS09,s.cho,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c set,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-13 21:16:47.521,BLD-RUN-02,build-bot,linux,1,/usr/local/bin/kubectl,kubectl version --client,/usr/bin/bash,,,SHA256=08d701abe45ab0fc4343c8c0304cd5ff951f0049ea3b19379daeceaa4145ddd4
2026-03-13 21:18:43.101,RSCH-JUP-04,a.rahman,linux,1,/usr/bin/containerd-shim-runc-v2,containerd-shim-runc-v2 containerd-shim-runc-v2 -namespace k8s.io,/usr/bin/containerd,,,SHA256=a23168a43f214f3b18407ef9a6bbc52ae78a6c88bf2d782d391840f2429ea5cf
2026-03-13 21:18:49.551,OPS-WS05,g.brooks,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\Inventory.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-13 21:19:44.629,MAC-DEV-14,u.shah,macos,1,/usr/bin/git,git fetch origin,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-13 21:21:06.292,FIN-WS22,m.sato,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k NetworkService -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-13 21:21:43.093,SALES-WS14,p.garcia,windows,3,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,,C:\Windows\explorer.exe,13.107.137.10,443,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-13 21:21:53.538,SEC-JUMP-01,l.chen,linux,1,/usr/local/bin/aws,aws s3 ls,/usr/bin/bash,,,SHA256=51e303fe27cd7f9096f839c0006866e61a83ef73f851858cd116f753cf5b7ea5
2026-03-13 21:22:25.922,FIN-WS27,a.velasquez,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\Inventory.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-13 21:22:31.912,HR-WS11,h.kim,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=utility --utility-sub-type=network.mojom.NetworkService --renderer-client-id=42,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-13 21:24:33.107,FIN-WS18,d.holt,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /update,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-13 21:25:02.708,BLD-RUN-03,build-bot,linux,1,/usr/bin/bash,bash /opt/ops/rotate-logs.sh,/usr/bin/systemd,,,SHA256=b44ac65d3ce91827472cf3ddc88198c20bc3946883b9670825db43a12947af8d
2026-03-13 21:26:37.584,HR-WS17,r.cole,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /client=OneDrive,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-13 21:26:41.698,MAC-DEV-14,u.shah,macos,1,/usr/local/bin/node,node ./tools/check-schema.js,/usr/local/bin/npm,,,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-13 21:29:19.153,SALES-WS08,b.foster,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=renderer --client-process-id=4052,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-13 21:30:54.457,FIN-WS22,e.park,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe a C:\Temp\reports.7z C:\Reports\*.csv,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-13 21:31:50.309,MAC-DEV-04,n.byrd,macos,1,/usr/bin/curl,curl -I https://registry.npmjs.org/,/bin/zsh,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-13 21:32:35.947,MAC-DEV-21,y.li,macos,1,/usr/local/bin/node,node ./scripts/lint.js,/usr/local/bin/npm,,,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-13 21:33:08.558,MAC-DEV-12,k.morris,macos,1,/usr/bin/security,security find-certificate -a -p /Library/Keychains/System.keychain,/bin/zsh,,,SHA256=a5ea9b4f6fb06fdfbaf6052205221e73c5a6adbcde0f9a67949a08d180d7b6d4
2026-03-13 21:34:13.019,RSCH-JUP-03,j.mercer,linux,1,/usr/bin/curl,curl -sS https://status.github.com/api/status.json,/usr/bin/bash,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-13 21:34:38.742,MAC-DEV-14,u.shah,macos,3,/usr/local/bin/node,,/usr/local/bin/npm,104.16.25.34,443,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-13 21:35:47.822,SALES-WS19,f.martin,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=utility --utility-sub-type=network.mojom.NetworkService --renderer-client-id=24,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-13 21:36:58.156,FIN-WS33,v.ellis,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=gpu-process --renderer-client-id=55,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-13 21:37:19.439,MAC-DEV-19,d.chen,macos,1,/bin/zsh,zsh -c env,/System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow,,,SHA256=fa97ab687a1e940c34e8f212d5eeada169e3f33c1cc4d9eb7731b1964571c0e5
2026-03-13 21:39:10.295,SALES-WS19,f.martin,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c ipconfig /all,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-13 21:41:53.241,MAC-DEV-04,n.byrd,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=renderer --renderer-client-id=47,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-13 21:42:40.901,FIN-WS22,e.park,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c whoami /groups,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-13 21:43:31.083,MAC-DEV-12,k.morris,macos,3,/usr/bin/curl,,/bin/zsh,185.199.108.153,443,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-13 21:44:35.870,FIN-WS27,a.velasquez,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\Inventory.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-13 21:45:05.150,MAC-DEV-09,t.owens,macos,1,/usr/bin/curl,curl -sS https://status.github.com/api/status.json,/bin/zsh,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-13 21:45:12.365,SALES-WS22,n.ortiz,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=utility --utility-sub-type=network.mojom.NetworkService --renderer-client-id=62,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-13 21:46:06.731,MAC-DEV-14,u.shah,macos,3,/usr/local/bin/npm,,/bin/zsh,140.82.112.5,443,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-13 21:46:17.111,HR-WS09,s.cho,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=utility --utility-sub-type=network.mojom.NetworkService --renderer-client-id=40,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-13 21:46:34.545,SALES-WS19,f.martin,windows,3,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,,C:\Windows\explorer.exe,20.190.128.25,443,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-13 21:47:07.339,FIN-WS27,a.velasquez,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-13 21:47:32.918,MAC-DEV-09,t.owens,macos,1,/usr/bin/git,git log -5 --oneline,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-13 21:47:43.638,FIN-WS29,o.reed,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /select outlook:inbox,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-13 21:48:19.270,FIN-WS18,d.holt,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --processStart Teams.exe --client-process-id=4040,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-13 21:49:15.740,RSCH-JUP-04,a.rahman,linux,1,/usr/bin/curl,curl -I https://registry.npmjs.org/,/usr/bin/bash,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-13 21:49:35.691,BLD-RUN-02,build-bot,linux,1,/usr/local/bin/kubectl,kubectl get nodes,/usr/bin/bash,,,SHA256=08d701abe45ab0fc4343c8c0304cd5ff951f0049ea3b19379daeceaa4145ddd4
2026-03-13 21:50:54.246,BLD-RUN-02,build-bot,linux,1,/usr/local/bin/kubectl,kubectl get nodes,/usr/bin/bash,,,SHA256=08d701abe45ab0fc4343c8c0304cd5ff951f0049ea3b19379daeceaa4145ddd4
2026-03-13 21:51:06.241,FIN-WS29,o.reed,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --processStart Teams.exe --client-process-id=4066,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-13 21:51:56.995,MAC-DEV-19,d.chen,macos,1,/usr/local/bin/npm,npm audit --omit=dev,/bin/zsh,,,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
